id,text,label
5.1196.H,Qual é a atriz que vale por duas? Bi atriz Segall.,Trocadilho
5.1196.N,Qual é a atriz que vale por duas? Beatriz Segall.,Não trocadilho
5.1908.H,Qual é a nacionalidade da pessoa apaixonada por um alcoólatra? Amor e Cana ,Trocadilho
5.1908.N,Qual ator é uma bebida? Char Lichia.,Não trocadilho
5.3060.H,Qual o nome do assassino voador? Alexandre Nadrone.,Trocadilho
5.3060.N,Qual o nome do assassino voador? Drone.,Não trocadilho
5.3451.H,Em qual cidade europeia as pessoas que bebem tem que se molhar quando chove? Bar sem lona.,Trocadilho
5.3451.N,Em qual cidade europeia as pessoas que bebem tem que se molhar quando chove? Dublin.,Não trocadilho
5.2145.H,Qual personagem de desenho animado nunca tem reação? Jimmy Neutro,Trocadilho
5.2145.N,Qual personagem de desenho animado nunca tem reação? Lápis Lazúli,Não trocadilho
5.2538.H,Qual atriz da Globo tem o olho torto? Marieta Serveró.,Trocadilho
5.2538.N,Qual atriz da Globo tem o olho torto? Cristiana Oliveira.,Não trocadilho
5.2399.H,Qual é o jogo que no final sempre dá merda? K game.,Trocadilho
5.2399.N,Qual é o jogo que no final sempre dá merda? Futebol.,Não trocadilho
5.3593.H,"Que ator é cremador de manicômio, mas vive fazendo trapalhada? Fábio assa um são.",Trocadilho
5.3593.N,"Que ator é cremador de manicômio, mas vive fazendo trapalhada? Fábio Assunção.",Não trocadilho
5.3869.H,"Qual cantora internacional sempre fica em dúvida em questões múltipla escolha? A, B ou C (A Beyoncé).",Trocadilho
5.3869.N,Qual cantora internacional sempre fica em dúvida em questões múltipla escolha? Anastasia.,Não trocadilho
5.749.H,Qual parte do automóvel é uma lenda? Chassi Pererê.,Trocadilho
5.749.N,Qual parte do automóvel é uma lenda? Estepe.,Não trocadilho
5.2987.H,Qual microorganismo é viciado em drogas? Protousuário.,Trocadilho
5.2987.N,Qual microorganismo é viciado em drogas? Bactérias.,Não trocadilho
5.245.H,Qual é o cantor que está sempre perdido? Estive onde?,Trocadilho
5.245.N,Qual é o cantor que está sempre perdido? Stevie Wonder?,Não trocadilho
5.2647.H,Qual apresentador é o mais duas caras? Falso Silva.,Trocadilho
5.2647.N,Qual apresentador é o mais duas caras? Luciano Huck.,Não trocadilho
5.922.H,Qual é o gadget favorito das manicures? Esmalte Phone.,Trocadilho
5.922.N,Qual é o gadget utilizado das manicures? Esmalte Phone.,Não trocadilho
5.306.H,Qual problema de saúde recorrente em matemáticos? Problema DIVISÃO,Trocadilho
5.306.N,Qual problema de saúde recorrente em matemáticos? Problema de tendinite,Não trocadilho
5.354.H,Por que Cuba foi na festa dos países? Pra socializar.,Trocadilho
5.354.N,Por que Singapura foi na festa dos países? Pra socializar.,Não trocadilho
5.522.H,Qual país que sofre com as enchentes? Aquador.,Trocadilho
5.522.N,Qual país que sofre com as enchentes? Equador.,Não trocadilho
5.3373.H,Qual médico está sempre com gases? Peideatra.,Trocadilho
5.3373.N,Qual médico está sempre com gases? O meu.,Não trocadilho
5.233.H,Qual é a atriz mais inspiradora? Narina Ruy Barbosa,Trocadilho
5.233.N,Qual é a atriz mais inspiradora? Tais Araújo,Não trocadilho
5.2857.H,Que carro você entrega na concessionária assim que retira? The Volvo ,Trocadilho
5.2857.N,Que carro você entrega na concessionária assim que retira? O quebrado,Não trocadilho
5.1789.H,Qual é o cineasta que tem melhor pontaria? Quentin Tarantiro.,Trocadilho
5.1789.N,Um menino viajando de ônibus vomitou a viagem inteira . Qual é o nome do filme? Passando mal.,Não trocadilho
5.3523.H,Em qual brincadeira eu só aceito gente inteligente? Tiro lesa.,Trocadilho
5.3523.N,Em qual brincadeira eu só aceito gente inteligente? Tiro ao alvo.,Não trocadilho
5.2517.H,Qual herói da literatura atirava em patos? Duck Shot de la Mancha.,Trocadilho
5.2517.N,Qual herói da literatura atirava em patos? Sancho Panza.,Não trocadilho
5.1493.H,Quem faz o melhor milkshake do asilo? O vô maltine.,Trocadilho
5.1493.N,Quem faz o melhor milkshake do asilo? Chocolate.,Não trocadilho
5.315.H,Sabem qual árvore está conectada à internet? Ipê.,Trocadilho
5.315.N,Sabem qual árvore está conectada à internet? Da montanha.,Não trocadilho
5.1929.H,Qual idioma favorece o tráfico de órgãos? Manda rim ,Trocadilho
5.1929.N,Qual joalheria não usa gasolina? Vivara.,Não trocadilho
5.1540.H,Qual vinho que não tem álcool? Ovinho de codorna.,Trocadilho
5.1540.N,Qual vinho que não tem álcool? O vinho branco.,Não trocadilho
5.635.H,Qual é o policial que não gosta de gente com boca suja? Guarda napo.,Trocadilho
5.635.N,Qual é o policial que não gosta de gente com boca suja? Guarda municipal.,Não trocadilho
5.3905.H,Que ave vive debochando das outras? PaSarrinho.,Trocadilho
5.3905.N,Que ave vive debochando das outras? Passarinho.,Não trocadilho
5.2531.H,Por que o Tiger Woods teve que comprar um tanque enorme? Porque ele ganhou um golfinho.,Trocadilho
5.2531.N,Por que o Tiger Woods teve que comprar um tanque enorme? Porque ele ganhou um crustáceo.,Não trocadilho
5.1095.H,Vários bichos fizeram seus sons na caverna e ouviram a repetição.  Porque só na vez do gato que não? Porque economia.,Trocadilho
5.1095.N,Vários bichos fizeram seus sons na caverna e ouviram a repetição . Porque só na vez do gato que não? Porque não deu eco.,Não trocadilho
5.3558.H,Qual a ex apresentadora infantil que se converteu? Evangélica.,Trocadilho
5.3558.N,Qual a ex apresentadora infantil que se converteu? Mara Maravilha.,Não trocadilho
5.3709.H,Qual é o personagem do Chaves que representa a bondade encarnada? Goodinez.,Trocadilho
5.3709.N,Qual é o personagem do Chaves que representa a bondade encarnada? Chaves.,Não trocadilho
5.985.H,Qual profissão serve de adubo? Humusristas.,Trocadilho
5.985.N,Qual profissão serve de diversão? Humoristas.,Não trocadilho
5.1285.H,Qual a cidade favorita do comediante Mussão? Dê troite.,Trocadilho
5.1285.N,Qual a cidade favorita do comediante Mussão? Teresina.,Não trocadilho
5.3140.H,Qual humorista retém uma pequena quantidade de líquido? Garrafinha Bastos.,Trocadilho
5.3140.N,Qual humorista retém uma pequena quantidade de líquido? Rafinha Bastos.,Não trocadilho
5.2963.H,"Ao perceber turbulência, a aeromoça havia perguntado se o piloto estava se sentindo bem. O que ele respondeu antes de caírem? Stall.",Trocadilho
5.2963.N,"Ao perceber turbulência, a aeromoça havia perguntado se o piloto estava se sentindo bem . O que ele respondeu antes de caírem? Não.",Não trocadilho
5.1215.H,Qual ator transa com o Neymar? Robert dá ao Ney Jr.,Trocadilho
5.1215.N,Qual ator joga com o Neymar? Robert dá ao Ney Jr.,Não trocadilho
5.783.H,Qual a tartaruga ninja que é amiga das abelhas? O Raphamel,Trocadilho
5.783.N,Qual a tartaruga ninja que é amiga das abelhas? O Leonardo,Não trocadilho
5.2385.H,Por que o atrito e a resistência do ar foram ao psicólogo? Porque eles são muito desprezados,Trocadilho
5.2385.N,Por que o atrito e a resistência do ar foram ao psicólogo? Porque eles são muito requisitados,Não trocadilho
5.854.H,Qual o nome do japonês que abriu uma madeireira? Yamamoto Serra.,Trocadilho
5.854.N,Qual o nome do japonês que abriu uma madeireira? Oshiro.,Não trocadilho
5.3949.H,Qual a atriz mais perfumada que existe? Joana Avon.,Trocadilho
5.3949.N,Qual a atriz mais perfumada que existe? Juliana Paes.,Não trocadilho
5.1896.H,O que o galo espera da galinha quando eles transam? Que ela gema ,Trocadilho
5.1896.N,Qual a figura mitológica mais velha? Adão.,Não trocadilho
5.2051.H,O que acontece com os Leões quando acabam as férias ? Volta as Jaulas ,Trocadilho
5.2051.N,O que acontece com os Leões quando acabam as férias? Nada,Não trocadilho
5.3547.H,Qual a profissão de gente chata? Carpentelho.,Trocadilho
5.3547.N,Qual a profissão de gente chata? Carpinteiro.,Não trocadilho
5.3345.H,"Um cara comprou uma dúzia de bananas, mas comeu dez. O que ele faz agora? Dez casca.",Trocadilho
5.3345.N,"Um cara comprou uma dúzia de bananas, mas comeu dez . O que ele faz agora? Come as outras duas.",Não trocadilho
5.1098.H,Qual a sobremesa oficial da Marvel?  A THORta.,Trocadilho
5.1098.N,Qual a sobremesa oficial da Marvel? A maçã.,Não trocadilho
5.2282.H,"Por que num determinado dia, o aluno do cursinho mentia pra todo mundo? Porque era dia dissimulado. ",Trocadilho
5.2282.N,"Por que num determinado dia, o aluno do cursinho mentia pra todo mundo? Porque era dia da mentira.",Não trocadilho
5.1498.H,O que o galo foi fazer na delegacia? Soltar a franga.,Trocadilho
5.1498.N,O que o galo foi fazer na delegacia? Denunciar.,Não trocadilho
5.2291.H,Qual é a grife de roupa chique pra acampar? Dolce & Cabana,Trocadilho
5.2291.N,Qual é a grife de roupa chique pra acampar? Chanel,Não trocadilho
5.1517.H,"O que o pastor leva para comer na hora do almoço? Não sei, mas o judeu leva marmitzvah.",Trocadilho
5.1517.N,"O que o pastor leva para comer na hora do almoço? Não sei, mas o judeu leva latkes.",Não trocadilho
5.3309.H,Qual operadora favorita do Silvio Santos? Ma Oi.,Trocadilho
5.3309.N,Qual operadora favorita do Silvio Santos? Laricel.,Não trocadilho
5.1222.H,Qual o jornalista esportivo mais inteligente? Clever Machado.,Trocadilho
5.1222.N,Qual o jornalista esportivo mais inteligente? Galvão Bueno.,Não trocadilho
5.750.H,Qual marca de automóvel é a mais atlética? O Cross Fiat.,Trocadilho
5.750.N,Qual marca de automóvel é a mais atlética? O Fiat.,Não trocadilho
5.2258.H,Qual a bebida que sabe esperar? Aguardente,Trocadilho
5.2258.N,Qual a bebida que sabe esperar? Cachaça,Não trocadilho
5.3519.H,Qual o país sempre limpinho? Faxchina.,Trocadilho
5.3519.N,Qual o país comunista sempre limpinho? Faxchina.,Não trocadilho
5.3824.H,Qual a personagem de seriado da Netflix que está sempre querendo acalmar a situação? rEleven.,Trocadilho
5.3824.N,Qual a personagem de seriado da Netflix que está sempre querendo acalmar a situação? Jane.,Não trocadilho
5.1820.H,Qual é o militar que se assume bolsonarista? Sou gado,Trocadilho
5.1820.N,Que bicho anda acompanhado de mais 3? A Four Miga.,Não trocadilho
5.1368.H,Por que a água foi presa? Porque ela matou a sede.,Trocadilho
5.1368.N,Por que a água foi presa? Porque ela empoçou.,Não trocadilho
5.2149.H,"Qual o filme da Disney que o Faustão mais gosta? A Bela e Essa Fera, Bicho!",Trocadilho
5.2149.N,Qual o filme da Disney que o Faustão mais gosta? Cinderela!,Não trocadilho
5.3527.H,"Por que quando fugi aos 18 anos, minha mãe foi ao quartel me procurar? Pra ver se eu ali estava.",Trocadilho
5.3527.N,"Por que quando fugi aos 18 anos, minha mãe foi ao quartel me procurar? Pra ver se eu me alistei.",Não trocadilho
5.1697.H,"Como descobrir as horas olhando para o cu de outra pessoa? Enfiando um relógio anal, lógico",Trocadilho
5.1697.N,"Por que se você colocar o ouvido no túmulo do Beethoven, você ouve a música dele ao contrário? Porque ele está dormindo.",Não trocadilho
5.3477.H,Qual o monumento mais sujo de Londres? Pig Ben.,Trocadilho
5.3477.N,Qual o monumento mais sujo de Londres? O Tâmisa.,Não trocadilho
5.2337.H,Qual atacante brasileiro nasceu entre março e abril? Everton Sou Áries.,Trocadilho
5.2337.N,Qual atacante brasileiro nasceu entre março e abril? Vinícius Júnior.,Não trocadilho
5.1286.H,Qual o nome do piloto do dirigível? José Pelin.,Trocadilho
5.1286.N,Qual o nome do piloto do dirigível? Feodor Nenov.,Não trocadilho
5.830.H,Qual a escola de inglês dos nordestinos? CCArá.,Trocadilho
5.830.N,Qual a escola de inglês dos nordestinos? CCAA.,Não trocadilho
5.1210.H,"O que um empacotador gay falou para o outro? ""Lacrou, viado?""",Trocadilho
5.1210.N,"O que um empacotador gay falou para o outro? "" Lacrou, bicha? """,Não trocadilho
5.2529.H,Por que não tinha nenhum outro animal na ilha dos macacos? Porque ele sempre mata.,Trocadilho
5.2529.N,Por que não tinha nenhum outro animal na ilha dos macacos? Porque ele era sozinho.,Não trocadilho
5.1086.H,"O que o Tico falou pro Teco?  ""Me dá um teco do seu lanche?""",Trocadilho
5.1086.N,"O que o Tico falou pro Teco? "" Me dá um pouco do seu lanche? """,Não trocadilho
5.2526.H,Qual o primata que vive boiando sozinho no meio do oceano? Gorilha.,Trocadilho
5.2526.N,Qual o primata que vive boiando sozinho no meio do oceano? Um babuíno.,Não trocadilho
5.3668.H,Por que o frango caipira não tem problemas jurídicos de identidade? Porque ele não tem hormônimos.,Trocadilho
5.3668.N,Por que o frango caipira não tem problemas jurídicos de identidade? Porque ele não tem hormônios.,Não trocadilho
5.2665.H,Quem é responsável pela locomoção dos pentelhos? Transporte púbico.,Trocadilho
5.2665.N,Quem é responsável pela locomoção dos cidadãos? Transporte público.,Não trocadilho
5.2341.H,Qual meia da seleção joga na posição que o técnico preferir? Renato Aogosto.,Trocadilho
5.2341.N,Qual meia da seleção joga na posição que o técnico preferir? Renato Augusto.,Não trocadilho
5.1055.H,Por que não reconheceram o carbono no avião?  Porque ele estava usando uma máscara de oxigênio.,Trocadilho
5.1055.N,Por que não reconheceram o idoso no avião? Porque ele estava usando uma máscara de oxigênio.,Não trocadilho
5.2670.H,Qual a dança que a Princesa Isabel mais gostava? Dança do ventre livre.,Trocadilho
5.2670.N,Qual a dança que a Princesa Isabel mais gostava? Valsa.,Não trocadilho
5.629.H,"Eu achei que minha mãe fosse de táxi ao hospital, para tratar da tosse e do nariz entupido, mas me enganei. Por quê? Por que eu vi que vai por Uber.",Trocadilho
5.629.N,"Eu achei que minha mãe fosse de táxi ao hospital, para tratar da tosse e do nariz entupido, mas me enganei . Por quê? Por que ela foi de moto.",Não trocadilho
5.3995.H,Qual a atriz mais feminina do Brasil? Norma bem girl.,Trocadilho
5.3995.N,Qual a atriz mais feminina do Brasil? Ines Brasil.,Não trocadilho
5.2920.H,Fruta favorita do cavalo? Tangecrina,Trocadilho
5.2920.N,Fruta favorita do cavalo? Maracujá,Não trocadilho
5.4021.H,Qual animal aponta a merda que vc fez? Caca Tua.,Trocadilho
5.4021.N,Qual animal aponta a merda que vc fez? Papagaio.,Não trocadilho
5.3625.H,Qual a banda que ajuda as pessoas a alcançar a seu destino?  Owazes.,Trocadilho
5.3625.N,Qual a banda que ajuda as pessoas a alcançar a seu destino? U2.,Não trocadilho
5.2763.H,Qual a banda que so gosta de baixinhas? Detona Altas.,Trocadilho
5.2763.N,Qual a banda que so gosta de baixinhas? Charlie Brown Jr. .,Não trocadilho
5.648.H,Qual é o medicamento mais usado pelas prostitutas? O Ibuprofana.,Trocadilho
5.648.N,Qual é o medicamento mais usado pelas prostitutas? O PREP.,Não trocadilho
5.904.H,Qual é o nome da cantora que tem a casa cheia de vinhos? Amy Winehouse.,Trocadilho
5.904.N,Qual é o nome da cantora que tem a casa cheia de vinhos? Adele.,Não trocadilho
5.1970.H,O que o indiano faz ao cortar unha? Pedecurry ,Trocadilho
5.1970.N,Qual espécie extinta caiu numa cilada? Dinossauros.,Não trocadilho
5.2644.H,Qual cantor adora poker? Bob Dealer..,Trocadilho
5.2644.N,Qual cantor adora poker? Zeca Pagodinho ..,Não trocadilho
5.3953.H,"Que movimento político ficou de apurar os fatos históricos, mas mentiu de certa forma? Com omissão da verdade.",Trocadilho
5.3953.N,"Que movimento político ficou de apurar os fatos históricos, mas mentiu de certa forma? Revisionismo.",Não trocadilho
5.2581.H,Tinham 6 aleijados brincando e um caiu. Por quê?  Porque estavam brincando de muleta russa.,Trocadilho
5.2581.N,Tinham 6 homens brincando e um caiu . Por quê? Porque estavam brincando de roleta russa.,Não trocadilho
5.578.H,Como se chama o cara que ficou rico vendendo pipoca? Milhonário.,Trocadilho
5.578.N,Como se chama o cara que ficou rico vendendo tomate? Milhonário.,Não trocadilho
5.1315.H,Por que o jogador quando faz uma falta sempre levanta os braços para cima? Por força do árbitro.,Trocadilho
5.1315.N,Por que o jogador quando faz uma falta sempre levanta os braços para cima? Por força do hábito.,Não trocadilho
5.3224.H,Qual comediante comentou sobre a Páscoa em seu texto? Hassumcitou.,Trocadilho
5.3224.N,Qual comediante comentou sobre a Páscoa em seu texto? Leandro Hassum.,Não trocadilho
5.4029.H,"Qual pássaro quer fazer fuxico sobre uma mulher, mas esquece o que ia falar? Sabe a.",Trocadilho
5.4029.N,"Qual pássaro quer fazer fuxico sobre uma mulher, mas esquece o que ia falar? Sabiá",Não trocadilho
5.2846.H,Qual escritor era o mais nojento? eca de queiros ,Trocadilho
5.2846.N,Qual escritor era o mais nojento? Fernando Pessoa,Não trocadilho
5.3700.H,Qual remédio feito com peixe? Neosardinha.,Trocadilho
5.3700.N,Qual remédio feito com peixe? Biotônico.,Não trocadilho
5.2489.H,Qual jogo de videogame conta a história de um presidente monstro que acaba com os direitos da população? Presidente Evil,Trocadilho
